title,content,answer,solution,questionTypeCode,problemLevelCode,problemTypeCode,problemTypeDetailCode,metadata,createdDate,modifiedDate,contentID,classification,word_count,word_avg,word_hard,length,Difficulty_Level
초대 받은 까닭을 알 수 없는 건 누구인가요?,"""내가 너희 둘을 초대한 것은 너희가 한 모험이 너무나 용기있는 것이었기 때문이다. 곰나라 물이 솟는 신기한 돌을 가져왔다니, 설마 그런 일을 정말 해내리라고는 생각지도 못한 일이었다. 여기모인 우리 늑대들은 다 친구들이니까 안심하라."" 라테와 츄움은 까닭을 알 수 없었다. 정말 여기 있는 늑대들이 다 우리의 친구일까? 글프스 임금은 곧 자리에 앉더니 앞발을 들어 마주 치면서 큰 소리로 명령했다. ""자아, 잔치를 시작해라.""",라테와 츄움,라테와 츄움은 자신들이 초대된 까닭을 알지 못한 채 의아해하고 있기 때문입니다.,QT01,PL07,PT02,PT0211,"{'options': ['글프스 임금', '여기모인 늑대들', '라테와 츄움', '신기한 돌']}",2024-09-23T14:33:42.850749,2024-09-23T14:33:42.850749,8975253554_34000,의사소통,60.0,1.6666666666666667,4.0,239.0,7
레인저는 무엇에 깔려 죽고 말았나요?,"철길은 기차가 지나다니기 때문에 냄새가 깨끗이 사라집니다. 빅슨을 뒤쫓던 사냥개는 빅슨의 냄새를 찾으려고 철길을 따라 한참을 헤매었고, 느닷없이 달려온 기차에 깔려 그만 죽고 말았던 것입니다. 레인저에게 복수를 한 그날밤에도 어김없이 빅슨은 암탉 한마리를 물고 새끼를 찾아왔습니다. 죽을 고비를 겪으면서도 꼬박꼬박 새끼 여우를 찾아오는 빅슨, 그것은 새끼 여우에 대한 진정한 애정이 없이는 불가능한 일이었습니다. 그러던 어느 날이었습니다.",기차,레인저는 빅슨을 뒤쫓던 사냥개가 한참을 헤매던 중 느닷없이 달려온 기차에 깔려 죽었습니다.,QT01,PL07,PT02,PT0211,"{'options': ['사냥개', '기차', '빅슨', '암탉']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910347_36453,사회관계,56.0,2.4285714285714284,4.0,245.0,7
레인저는 빅슨의 냄새를 찾으려고 어디를 헤매었나요?,"철길은 기차가 지나다니기 때문에 냄새가 깨끗이 사라집니다. 빅슨을 뒤쫓던 사냥개는 빅슨의 냄새를 찾으려고 철길을 따라 한참을 헤매었고, 느닷없이 달려온 기차에 깔려 그만 죽고 말았던 것입니다. 레인저에게 복수를 한 그날밤에도 어김없이 빅슨은 암탉 한마리를 물고 새끼를 찾아왔습니다. 죽을 고비를 겪으면서도 꼬박꼬박 새끼 여우를 찾아오는 빅슨, 그것은 새끼 여우에 대한 진정한 애정이 없이는 불가능한 일이었습니다. 그러던 어느 날이었습니다.",철길,지문에서 '사냥개는 빅슨의 냄새를 찾으려고 철길을 따라 한참을 헤매었고'라는 내용이 있기 때문입니다.,QT01,PL07,PT02,PT0211,"{'options': ['숲속', '강가', '산길', '철길']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910347_36453,사회관계,56.0,2.4285714285714284,4.0,245.0,7
물구멍에 있는 것은 무엇인가요?,"자세히 보니 거기에는 고운 글씨가 새겨진 은수저와 온갖 금화, 귀한 단추와 바늘 같은 것이 있고 그 가운데에 그들이 찾고 있는 신기한 돌이 있었다. ""저 돌이 어떻게 해서 여기까지 왔을까? 그리고 이것은 누구의 보물 창고일까?"" 다람쥐 츄움은 영문을 모르겠다는 듯이 말했다. ""글쎄다. 그것을 나도 모르겠어. 그러나 이 한가지만은 확실해. 누구인지는 모르겠지만, 누군가가 물이 솟는 돌을 우리의 배낭에서 빼내서 여기다 감추었어. 운이 좋게도 신기한 돌은 땅에 닿자마자 그 신기한 힘을 나타내어 금세 물이 솟기 시작했어. 그래서 우리가 찾아낼 수 있었지. 그런데 저것을 이 물 구멍에서 어떻게 꺼내지?""",신기한 돌,지문에서 물구멍에 있는 것은 신기한 돌이라고 명시되어 있기 때문입니다.,QT01,PL07,PT02,PT0211,"{'options': ['은수저', '금화', '단추', '신기한 돌']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,8975253554_34052,의사소통,85.0,2.0,4.0,336.0,7
빅슨은 새끼 여우에게 무엇을 주었나요?,"새끼 여우는 빅슨이 주는 것이었기에 무엇인지는 몰랐으나, 안심하고 그것을 잘근잘근 깨물어먹었습니다. 그러나 잠시 후에 빅슨이 준 먹이를 먹고난 새끼 여우는 숨을 할딱이면서 팔짝팔짝 뛰기 시작했습니다. 새끼 여우는 몸을 바르르 떨면서 경련을 일으키더니, 이내 죽고 말았습니다. 새끼 여우가 먹은 것은 독약이 들어있는 고깃덩어리였던 것입니다. 빅슨으로서는 자기 자식을 포로로 두느니, 차라리 죽이는 것이 자식을 위하는 일이라고 판단했던 것 같았습니다.",독약이 들어있는 고깃덩어리,새끼 여우는 빅슨이 준 먹이가 독약이 들어있는 고깃덩어리였기 때문에 숨을 할딱이고 죽게 되었습니다.,QT01,PL07,PT02,PT0211,"{'options': ['사냥감', '독약이 들어있는 고깃덩어리', '과일', '물고기']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910347_36450,사회관계,57.0,2.6666666666666665,6.0,250.0,7
평민파가 귀족파보다 세력이 강했을 때는 언제인가요?,마리우스는 집정관에 일곱 번이나 선출 될 정도로 많은 사람들의 존경을 받고 있었습니다. 마리우스가 집정관으로 있을 때에는 평민파가 귀족파보다 세력이 강했습니다. 그러나 마리우스가 갑자기 죽는 바람에 평민파 세력이 약해졌습니다. 당시 로마의 정치는 귀족파의 우두머리인 술라가 거머쥐고 있었습니다. 술라는 정권을 잡은 뒤에 평민파를 악랄하게 탄압하였습니다. 술라는 평민파의 주요 인물들의 명단을 만들어 부하들에게 한 사람씩 암살을 하라고 명령하였습니다.,마리우스가 집정관으로 있을 때,마리우스가 집정관으로 있을 때 평민파가 귀족파보다 세력이 강했습니다.,QT01,PL07,PT02,PT0211,"{'options': ['술라가 정권을 잡았을 때', '마리우스가 갑자기 죽었을 때', '마리우스가 집정관으로 있을 때', '귀족파가 평민파를 탄압했을 때']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35769,사회관계,55.0,3.333333333333333,4.0,251.0,7
로마의 귀족파와 평민파가 어우러져 정치했던 상황에 태어난 귀족 출신의 아이는 누구일까요?,"카이사르(기원전 100, 44년) 몸값. 카이사르가 태어날 무렵 로마는 지중해 연안에 있는 가장 큰 나라로 명성을 드날렸으나, 정작 나라 안은 혼란스럽기 짝이 없었습니다. 당시 로마는 귀족들로 이루어진 ‘귀족파’와 일반 백성들로 이루어진 ‘평민파’가 어우러져 정치를 했습니다. 이런 상황에서 태어난 카이사르는 원래 귀족 출신이었지만, 평민파에 속하게 되었습니다. 고모부인 마리우스가 평민회의 우두머리였기 때문입니다. 마리우스는 아프리카의 작은 왕국을 정복하고 게르만 족을 토벌한 장군이었습니다.",카이사르,"카이사르는 귀족 출신이지만 평민파에 속하게 된 인물로, 지문에서 직접적으로 언급되었습니다.",QT01,PL07,PT02,PT0211,"{'options': ['아프리카 왕', '마리우스', '게르만 족', '카이사르']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35770,사회관계,58.0,2.5,3.0,276.0,7
카이사르가 태어날 무렵 지중해 연안에 있는 가장 큰 나라로 명성이 드날렸던 곳은 어디일까요?,"카이사르(기원전 100, 44년) 몸값. 카이사르가 태어날 무렵 로마는 지중해 연안에 있는 가장 큰 나라로 명성을 드날렸으나, 정작 나라 안은 혼란스럽기 짝이 없었습니다. 당시 로마는 귀족들로 이루어진 ‘귀족파’와 일반 백성들로 이루어진 ‘평민파’가 어우러져 정치를 했습니다. 이런 상황에서 태어난 카이사르는 원래 귀족 출신이었지만, 평민파에 속하게 되었습니다. 고모부인 마리우스가 평민회의 우두머리였기 때문입니다. 마리우스는 아프리카의 작은 왕국을 정복하고 게르만 족을 토벌한 장군이었습니다.",로마,카이사르가 태어난 시기 로마는 지중해 연안의 가장 큰 나라로 알려져 있었기 때문입니다.,QT01,PL07,PT02,PT0211,"{'options': ['그리스', '이집트', '페르시아', '로마']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35770,사회관계,58.0,2.5,3.0,276.0,7
"황소들은 뜨거워서 미친 듯이 달렸고, 그 뒤를 따라 적의 포위망을 뚫은 것은 누구일까요?","그러고는 황소에 매단 마른 풀과 나뭇가지에 불을 붙이라고 명령하고 황소들을 일제히 내몰았습니다. 머리와 꼬리에 불이 붙은 황소들은 뜨거워서 미친 듯이 달렸습니다. 그 뒤를 따라 카르타고 군은 적의 포위망을 뚫고 들어갈 수 있었고, 당황한 로마 군은 허둥지둥 도망치기에 바빴습니다. 카실리니움 전투에서마저 패하자 로마 인들은 더욱더 파비우 스를 욕하고 경멸하였습니다. 한니발은 과연 파비우스보다 한수 위였습니다.",카르타고 군,황소들이 불에 타서 미친 듯이 달리면서 카르타고 군이 적의 포위망을 뚫었다고 지문에서 설명하고 있습니다.,QT01,PL07,PT02,PT0211,"{'options': ['로마 군', '한니발', '카실리니움 인', '카르타고 군']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35751,사회관계,53.0,5.0,5.0,229.0,7
"집정관 기원전 61년, 대제관 임기가 끝난 카이사르가 어떤 지위에 임명되었나요?","집정관 기원전 61년, 대제관 임기가 끝난 카이사르는 에스파냐 총독에 임명되었습니다. 그러나 그 동안 진 빚이 너무 많아 로마를 떠날 수가 없었습니다. 궁지에 몰린 카이사르는 정치가 크라수스를 찾아갔습니다. 크라수스는 로마 제일의 부자이며 권력자로, 술라가 세력을 떨치던 시절에 마리우스 파를 없앤 공으로 재산을 모은 사람이 었습니다. 이 무렵 시민들에게 폼페이우스의 인기가 대단하였습니다. 폼페이우스는 지중해의 해적을 무찌르고 동쪽 여러 나라를 정벌 하여 크라수스보다 훨씬 인기가 높았습니다.",에스파냐 총독,카이사르는 기원전 61년에 에스파냐 총독이라는 지위에 임명되었습니다.,QT01,PL07,PT02,PT0211,"{'options': ['로마 군대 사령관', '대제관', '로마 시민', '에스파냐 총독']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35779,사회관계,63.0,2.6,5.0,276.0,7
그동안 진 빚이 너무 많은 카이사르가 떠날 수 없었던 곳은 어디일까요?,"집정관 기원전 61년, 대제관 임기가 끝난 카이사르는 에스파냐 총독에 임명되었습니다. 그러나 그 동안 진 빚이 너무 많아 로마를 떠날 수가 없었습니다. 궁지에 몰린 카이사르는 정치가 크라수스를 찾아갔습니다. 크라수스는 로마 제일의 부자이며 권력자로, 술라가 세력을 떨치던 시절에 마리우스 파를 없앤 공으로 재산을 모은 사람이 었습니다. 이 무렵 시민들에게 폼페이우스의 인기가 대단하였습니다. 폼페이우스는 지중해의 해적을 무찌르고 동쪽 여러 나라를 정벌 하여 크라수스보다 훨씬 인기가 높았습니다.",로마,지문에서 카이사르는 진 빚 때문에 로마를 떠날 수 없었다고 언급되었기 때문입니다.,QT01,PL07,PT02,PT0211,"{'options': ['에스파냐', '로마', '대제관', '해적']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35779,사회관계,63.0,2.6,5.0,276.0,7
"파비우스 집정관의 임기가 끝난 뒤, 시민들이 뽑은 두 명의 집정관은 누구일까요?","칸네 전투. 얼마 후 파비우스 집정관의 임기가 끝나자 시민들은 권력이 한 사람에게 집중되는 것을 막기 위해 두 명의 집정관을 뽑기로 하였습니다. 그들이 바로 발로와 에밀리우스였습니다. 발로는 큰소리를 치며 군사 9만 명을 다시 모집하였습니다. 파비우스는 발로가 하는 일을 몹시 걱정하며, 에밀리우스에게 부탁하였습니다. “한니발은 1년만 싸우지 않고 내버려 두면 스스로 망하거나 물러갈 것이오. 발로가 무모하게 전투를 벌이는 것을 막아 주시오. 로마의 적은 한니발이 아니라, 발로같이 성급하게 싸우려 고만 하는 사람들이오.”  에밀리우스는 파비우스의 말이 옳다고 생각하였습니다.",발로와 에밀리우스,지문에서 파비우스 집정관의 임기가 끝난 후 시민들이 뽑은 두 명의 집정관이 발로와 에밀리우스라고 명시되어 있기 때문입니다.,QT01,PL07,PT02,PT0211,"{'options': ['카이사르와 크로모', '발로와 에밀리우스', '티투스와 마르쿠스', '로마와 카르타고']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35753,사회관계,73.0,3.375,5.0,322.0,7
테미스토클레스는 어디에서 천천히 달리기 시작했나요?,"잠시 후, 테미스토클레스는 귀족 아이들이 놀고 있는 운동장으로 거침없이 걸어갔습니다. 그러고는 운동장 가장자리를 천천히 달리기 시작하였습니다. 열심히 무예를 연마하여 탄탄한 몸을 가진 테미스토클레스는, 이제 귀족 아이들이 덤빈다 하더라도 이길 자신이 있었습니다. 그래서 그 아이들과 눈이 마주칠 때마다 미소를 지어 보이는 여유를 부렸습니다. 마침내 귀족 아이들이 저희들끼리 뭐라고 소곤거리더니 테미스토클레스의 앞을 가로막았습니다.",운동장,지문에 테미스토클레스가 운동장에서 천천히 달리기 시작했다고 나와 있습니다.,QT01,PL07,PT02,PT0211,"{'options': ['도서관', '운동장', '교실', '카페']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35610,사회관계,51.0,2.333333333333333,5.0,240.0,7
누구의 웅변에 소년이 푹 빠져 버렸나요?,"거침없이 말하다가 중요한 대목에 이르러서는 잠시 눈을 감고 목소리를 낮추는가 하면, 청중이 흥분하는 기미가 엿보이면 주먹을 쳐들어 큰 소리로 부르짖는 칼리스트라투스의 웅변에, 소년은 어느 새 푹 빠져 버렸습니다. 그 날의 재판은 칼리스트라투스가 변론을 맡은 쪽이 이긴 것 으로 판결이 났습니다. 법정을 나온 소년은 아직도 감동이 가시지 않은 목소리로 중얼거렸습니다. “단 몇 센티미터밖에 안 되는 혀로 저렇게 큰 일을 해내다니. 칼리스트라투스처럼 말을 잘 하면 전 세계의 운명까지도 다스릴 수 있을 거야. 나도 칼리스트라투스 같은 위대한 웅변가가 되어야지!” 바로 이 소년이 훗날 세계 제일의 웅변가로 불리게 될 데모스테네스입니다.",칼리스트라투스,소년은 칼리스트라투스의 웅변에 감동받아 푹 빠져들었습니다.,QT01,PL07,PT02,PT0211,"{'options': ['소크라테스', '아리스토텔레스', '플라톤', '칼리스트라투스']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35642,사회관계,86.0,2.888888888888889,5.0,353.0,7
웅변 공부 10년 세월이 흐른 데모스테네스는 아버지 유산을 횡령했던 관리인을 고소하면서 어디에 서게 되었나요?,"그러고는 웅변을 가르치는 이사이우스의 제자가 되어 본격적으로 웅변 공부를 시작하였습니다. 어느덧 10년의 세월이 흘렀습니다. 이제 웅변에 자신이 붙은 데모스테네스는, 오래 전 아버지의 유산을 횡령하였던 관리인을 고소하였습니다. 데모스테네스가 법정의 단상에 선 것은 그 때가 처음이었습니다. 관리인은 교묘한 수법으로 법망에서 빠져 나가려고 하였지만, 데모스테네스는 유창한 웅변으로 그를 꼼짝 못하게 만들었습니다. 결국 데모스테네스는 재판에서 이겼고, 잃어버렸던 재 산도 되찾게 되었습니다.",법정,"데모스테네스는 관리인을 고소하며 법정에 서게 되었고, 그곳에서 재판을 진행했습니다.",QT01,PL07,PT02,PT0211,"{'options': ['공원', '학교', '전시장', '법정']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35643,사회관계,57.0,3.0,5.0,272.0,7
집정관에 일곱 번이나 선출될 정도로 많은 사람들의 존경을 받았던 사람은 누구일까요?,마리우스는 집정관에 일곱 번이나 선출 될 정도로 많은 사람들의 존경을 받고 있었습니다. 마리우스가 집정관으로 있을 때에는 평민파가 귀족파보다 세력이 강했습니다. 그러나 마리우스가 갑자기 죽는 바람에 평민파 세력이 약해졌습니다. 당시 로마의 정치는 귀족파의 우두머리인 술라가 거머쥐고 있었습니다. 술라는 정권을 잡은 뒤에 평민파를 악랄하게 탄압하였습니다. 술라는 평민파의 주요 인물들의 명단을 만들어 부하들에게 한 사람씩 암살을 하라고 명령하였습니다.,마리우스,마리우스는 집정관에 여러 번 선출되었고 많은 사람들의 존경을 받았기 때문입니다.,QT01,PL07,PT02,PT0211,"{'options': ['술라', '평민파', '부하들', '마리우스']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35769,사회관계,55.0,3.333333333333333,4.0,251.0,7
친구가 거의 없는 테미스토클레스에게 친구를 많이 사귀어 보라고 타이른 사람은 누구일까요?,"그러나 아버지는 말없이 한숨을 내쉬었습니다. 테미스토클레스에게는 친구가 거의 없었습니다. 아버지는 이렇게 타일렀습니다. “테미스토클레스, 친구를 많이 사귀어 보렴. 친구가 없으면 머 릿속에 아무리 많은 지식이 있어도 소용이 없단다. 외톨이가 되어서는 안 돼.” 아버지 말씀이 옳다고 생각한 테미스토클레스는 이제 혼자 숲 속에서 무예 연습을 하는 대신에, 연무장에 가서 친구들과 함께 운동을 하거나 놀이를 하였습니다.  헤라클레스 연무장은 평민 아이들이 주로 모여 노는 곳이었습니다.",아버지,지문에서 아버지가 테미스토클레스에게 친구를 사귀라고 타이른다고 밝혀져 있습니다.,QT01,PL07,PT02,PT0211,"{'options': ['친구', '선생님', '형', '아버지']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35606,사회관계,60.0,2.555555555555556,5.0,269.0,7
평민 아이들이 주로 모여 노는 곳은 어디일까요?,"그러나 아버지는 말없이 한숨을 내쉬었습니다. 테미스토클레스에게는 친구가 거의 없었습니다. 아버지는 이렇게 타일렀습니다. “테미스토클레스, 친구를 많이 사귀어 보렴. 친구가 없으면 머 릿속에 아무리 많은 지식이 있어도 소용이 없단다. 외톨이가 되어서는 안 돼.” 아버지 말씀이 옳다고 생각한 테미스토클레스는 이제 혼자 숲 속에서 무예 연습을 하는 대신에, 연무장에 가서 친구들과 함께 운동을 하거나 놀이를 하였습니다.  헤라클레스 연무장은 평민 아이들이 주로 모여 노는 곳이었습니다.",헤라클레스 연무장,지문에서 '헤라클레스 연무장은 평민 아이들이 주로 모여 노는 곳이었습니다.'라고 명시되어 있으므로 정답은 헤라클레스 연무장입니다.,QT01,PL07,PT02,PT0211,"{'options': ['연회를 여는 마당', '정원을 가꾸는 곳', '학교 운동장', '헤라클레스 연무장']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35606,사회관계,60.0,2.555555555555556,5.0,269.0,7
테미스토클레스의 아버지는 정치가를 무엇에 비유했나요?,"순간 아버지의 얼굴이 눈에 띄게 굳어졌습니다. “정치가란 어떤 사람인지 보여 줄 테니 따라오너라.” 아버지는 테미스토클레스를 데리고 바다로 가서, 버려진 낡은 배를 가리키며 말하였습니다. “정치가란 저 낡은 배와 같은 것이다. 사람들은 필요할 때는 정치가를 찾지만, 쓸모 없다고 생각하면 저 배처럼 내팽개쳐 버린단다.” “아버지, 저는 그렇게 능력 없는 정치가가 되지는 않을 거예요. 반드시 훌륭한 정치가가 될 거예요.” ",낡은 배,"아버지는 정치가를 쓸모가 없어진 낡은 배에 비유하여, 필요할 때는 찾지만 쓸모 없다고 생각하면 버려진다고 말했습니다.",QT01,PL07,PT02,PT0211,"{'options': ['폐허', '낡은 배', '큰 나무', '금속 조각']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35607,사회관계,55.0,3.0,4.0,236.0,7
아테네 시민들이 모든 죄를 데모스테네스에게 뒤집어씌우려고 하자 데모스테네스는 어디로 도망쳐 숨었나요?,그러나 아테네 시민들의 결의에도 불구하고 그리스 동맹군은 크라논 싸움에서 패하고 말았습니다. 아테네 시민들은 모든 죄를 데모스테네스에게 뒤집어씌웠습니다. 그러자 데모스테네스는 칼라우리아 섬의 포세이돈 신전으로 도망쳐 숨었습니다. 마케도니아에서는 어떻게 해서든 데모스테네스를 생포하려고 하였습니다. 마침내 도망자를 잡으러 다니는 군인으로 유명한 연극배우 출신의 아르키아스까지 부하들을 이끌고 데모스테네스를 잡으러 왔습니다.,칼라우리아 섬의 포세이돈 신전,지문에서 데모스테네스가 도망쳐 숨은 곳은 칼라우리아 섬의 포세이돈 신전이라고 명시되어 있습니다.,QT01,PL07,PT02,PT0211,"{'options': ['아테네 성전', '스파르타', '올림피아', '칼라우리아 섬의 포세이돈 신전']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35666,사회관계,45.0,2.0,2.0,235.0,7
연극 배우 출신이며 도망자를 잡으러 다니는 군인으로 유명하여 데모스테네스를 잡으러 온 사람은 누구일까요?,그러나 아테네 시민들의 결의에도 불구하고 그리스 동맹군은 크라논 싸움에서 패하고 말았습니다. 아테네 시민들은 모든 죄를 데모스테네스에게 뒤집어씌웠습니다. 그러자 데모스테네스는 칼라우리아 섬의 포세이돈 신전으로 도망쳐 숨었습니다. 마케도니아에서는 어떻게 해서든 데모스테네스를 생포하려고 하였습니다. 마침내 도망자를 잡으러 다니는 군인으로 유명한 연극배우 출신의 아르키아스까지 부하들을 이끌고 데모스테네스를 잡으러 왔습니다.,아르키아스,"아르키아스는 연극 배우 출신으로 도망자를 잡으러 다니는 군인으로 유명하며, 지문에서 데모스테네스를 잡으러 온 사람으로 언급되었습니다.",QT01,PL07,PT02,PT0211,"{'options': ['데모스테네스', '포세이돈', '아테네 시민', '아르키아스']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35666,사회관계,45.0,2.0,2.0,235.0,7
누가 유서를 쓰려고 종이를 펴고 펜대를 입에 물었나요?,"“선생님, 저와 함께 가시지요. 선생님께 해를 끼치는 일은 절대로 없을 것입니다.” “나는 그대가 하는 연극에는 흥미가 없네.” 데모스테네스가 미소를 지으며 말하자, 아르키아스는 불같이 화를 내며 창을 들이댔습니다. “하하하, 자네에게는 그 모습이 더 어울리지. 정중한 태도는 어울리지 않아. 어쨌거나 잠시 기다려 주게. 유서를 쓸 시간이 필요하니까.” 종이를 편 데모스테네스는 펜대를 입에 물더니 책상 위로 고개를 푹 숙였습니다.",데모스테네스,지문에서 데모스테네스가 유서를 쓰기 위해 종이를 펴고 펜대를 입에 물었다고 명시되어 있습니다.,QT01,PL07,PT02,PT0211,"{'options': ['아르키아스', '데모스테네스', '선생님', '친구']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35665,사회관계,56.0,2.0,3.0,241.0,7
데모스테네스가 느낀 필리포스 왕의 성격은 어떠한가요?,"위대한 혀. 아테네 정부에서는 데모스테네스를 비롯한 10명의 사신을 마케도니아로 보냈습니다. 막강한 세력을 가진 마케도니아의 필리포스 왕이 언제 공격해 올지 모르기 때문이었습니다. 사신들은 필리포스 왕에게 갖가지 칭찬의 말을 늘어놓았지만, 데모스테네스는 결코 아첨하지 않았습니다. 오히려 필리포스 왕을 신랄하게 비판하였습니다. “필리포스 왕의 말은 잔재주를 부리는 것에 불과하고, 성격은 변덕스럽기 그지없소. 영웅호걸이라니 당치 않소!”",변덕스러워요,데모스테네스는 필리포스 왕의 말과 행동이 변덕스럽다고 비판하였습니다.,QT01,PL07,PT02,PT0211,"{'options': ['상냥해요', '용감해요', '지혜로워요', '변덕스러워요']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35654,사회관계,50.0,2.0,2.0,244.0,7
국왕이 세상을 떠나고 왕위 다툼을 벌이고 있었던 곳은 어디일까요?,"왔노라! 보았노라! 이겼노라! 이 무렵 이집트에서는 국왕은 이미 세상을 떠났고, 클레오파트라 공주와 남동생 프톨레마이오스가 두 파로 나뉘어 왕위 다툼을 벌이고 있었습니다. 클레오파트라는 프톨레마이오스 군대의 눈을 피해 카이사르의 도움을 받기로 작정하였습니다. 클레오파트라는 부하에게 자기 몸을 융단으로 싸서 궤짝 속에 넣어 카이사르에게 선물처럼 전하라고 일렀습니다. 카이사르가 궤짝을 열어 보니 그 곳에서 미인이 나왔습니다. 카이사르는 클레오파트라의 아름다움에 그만 마음을 빼앗기고 말았습니다.",이집트,지문에서 클레오파트라와 프톨레마이오스가 왕위 다툼을 벌이고 있었던 장소가 이집트라고 언급되기 때문입니다.,QT01,PL07,PT02,PT0211,"{'options': ['그리스', '로마', '페르시아', '이집트']}",2024-09-23T14:33:42.851748,2024-09-23T14:33:42.851748,9788961910439_35798,사회관계,58.0,1.8,3.0,276.0,7
누가 칼로 잿빛 늑대의 머리에 심한 상처를 입혔나요?,"한참 걸어가던 니네테는 커다란 잿빛 늑대가 자신의 뒤를 따라오고 있음을 눈치챘습니다. 저만큼 앞에서 니네테가 오는 것을 보고 있던 폴도, 늑대가 니네테의 뒤를 따라오고 있는 것을 알고 재빨리 몸을 피했습니다. 폴은 니네테가 위험하리라 생각하고, 늑대에게 달려들었습니다. 마침 폴은 조그마한 칼을 가지고 있었기 때문에, 그 칼로 잿빛 늑대의 머리에 심한 상처를 입힐 수 있었습니다. 뜻하지 않은 상처를 입은 늑대는 사나운 으르렁거렸습니다.",폴,폴은 늑대에게 달려들어 그의 조그마한 칼로 늑대의 머리에 심한 상처를 입혔기 때문에 정답은 폴입니다.,QT01,PL07,PT02,PT0211,"{'options': ['니네테', '늑대', '관중', '폴']}",2024-09-23T14:33:42.852746,2024-09-23T14:33:42.852746,9788961910347_36358,사회관계,59.0,2.5,3.0,244.0,7
남동생 프톨레마이오스 군대의 눈을 피해 카이사르의 도움을 받기로 작정한 공주는 누구일까요?,"왔노라! 보았노라! 이겼노라! 이 무렵 이집트에서는 국왕은 이미 세상을 떠났고, 클레오파트라 공주와 남동생 프톨레마이오스가 두 파로 나뉘어 왕위 다툼을 벌이고 있었습니다. 클레오파트라는 프톨레마이오스 군대의 눈을 피해 카이사르의 도움을 받기로 작정하였습니다. 클레오파트라는 부하에게 자기 몸을 융단으로 싸서 궤짝 속에 넣어 카이사르에게 선물처럼 전하라고 일렀습니다. 카이사르가 궤짝을 열어 보니 그 곳에서 미인이 나왔습니다. 카이사르는 클레오파트라의 아름다움에 그만 마음을 빼앗기고 말았습니다.",클레오파트라,클레오파트라가 프톨레마이오스 군대의 눈을 피해 카이사르의 도움을 받기로 작정하였기 때문입니다.,QT01,PL07,PT02,PT0211,"{'options': ['레오나르도', '프톨레마이오스', '안나', '클레오파트라']}",2024-09-23T14:33:42.852746,2024-09-23T14:33:42.852746,9788961910439_35798,사회관계,58.0,1.8,3.0,276.0,7
아테네 정부는 데모스테네스를 비롯한 10명의 사신을 어디로 보냈나요?,"위대한 혀. 아테네 정부에서는 데모스테네스를 비롯한 10명의 사신을 마케도니아로 보냈습니다. 막강한 세력을 가진 마케도니아의 필리포스 왕이 언제 공격해 올지 모르기 때문이었습니다. 사신들은 필리포스 왕에게 갖가지 칭찬의 말을 늘어놓았지만, 데모스테네스는 결코 아첨하지 않았습니다. 오히려 필리포스 왕을 신랄하게 비판하였습니다. “필리포스 왕의 말은 잔재주를 부리는 것에 불과하고, 성격은 변덕스럽기 그지없소. 영웅호걸이라니 당치 않소!”",마케도니아,지문에서 아테네 정부가 사신들을 마케도니아로 보냈다고 명시되어 있기 때문입니다.,QT01,PL07,PT02,PT0211,"{'options': ['로마', '스파르타', '그리스', '마케도니아']}",2024-09-23T14:33:42.852746,2024-09-23T14:33:42.852746,9788961910439_35654,사회관계,50.0,2.0,2.0,244.0,7
